Macrotrends Data Download

CBOT Soybean Meal Futures #1 (SM1)

All contracts are Front Month | Calendar-Weighted Adjusted Prices,
Roll on First of Month | Continuous Contract History.

Disclaimer and Terms of Use: Historical data is provided "as is" and solely
for informational purposes - not for trading purposes or advice.
Neither MacroTrends LLC nor any of our information providers will be liable
for any damages relating to your use of the data provided.

ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


date, value
2016-06-20,402.7000
2016-06-21,393.3000
2016-06-22,391.0000
2016-06-23,383.2000
2016-06-24,375.6000
2016-06-27,384.2000
2016-06-28,392.8400
2016-06-29,396.6800
2016-06-30,405.7000
2016-07-01,404.2000
2016-07-05,384.2000
2016-07-06,383.4000
2016-07-07,367.2000
2016-07-08,376.3000
2016-07-11,372.6000
2016-07-12,378.7000
2016-07-13,388.1000
2016-07-14,373.2000
2016-07-15,369.4000
2016-07-18,373.0000
2016-07-19,359.7000
2016-07-20,352.4000
2016-07-21,352.5000
2016-07-22,346.7000
2016-07-25,338.9000
2016-07-26,341.3600
2016-07-27,345.2000
2016-07-28,342.2800
2016-07-29,349.9200
2016-08-01,333.7000
2016-08-02,328.3000
2016-08-03,329.5000
2016-08-04,328.0000
2016-08-05,334.4000
2016-08-08,335.9000
2016-08-09,336.3000
2016-08-10,334.0000
2016-08-11,333.9000
2016-08-12,332.5000
2016-08-15,339.6000
2016-08-16,336.7000
2016-08-17,336.7000
2016-08-18,334.4000
2016-08-19,330.0000
2016-08-22,334.2000
2016-08-23,332.4000
2016-08-24,331.5000
2016-08-25,324.3000
2016-08-26,320.6000
2016-08-29,318.5000
2016-08-30,311.8800
2016-08-31,309.1600
2016-09-01,308.9000
2016-09-02,309.5000
2016-09-06,312.3000
2016-09-07,318.4000
2016-09-08,319.4000
2016-09-09,317.7000
2016-09-12,313.5000
2016-09-13,307.3000
2016-09-14,307.1000
2016-09-15,308.6000
2016-09-16,313.7000
2016-09-19,311.9000
2016-09-20,313.1000
2016-09-21,308.7000
2016-09-22,307.9000
2016-09-23,303.3000
2016-09-26,297.6000
2016-09-27,299.3600
2016-09-28,299.5800
2016-09-29,298.3800
2016-09-30,299.2600
2016-10-03,308.4000
2016-10-04,306.3000
2016-10-05,305.4000
2016-10-06,303.1000
2016-10-07,300.2000
2016-10-10,298.1000
2016-10-11,300.3000
2016-10-12,296.5000
2016-10-13,302.3000
2016-10-14,300.6000
2016-10-17,303.5000
2016-10-18,303.4000
2016-10-19,306.4000
2016-10-20,304.6000
2016-10-21,306.5000
2016-10-24,307.3000
2016-10-25,308.2000
2016-10-26,319.1000
2016-10-27,327.6000
2016-10-28,317.5000
2016-10-31,316.1000
2016-11-01,309.5000
2016-11-02,306.7000
2016-11-03,306.4000
2016-11-04,309.0000
2016-11-07,311.9000
2016-11-08,315.7000
2016-11-09,311.4000
2016-11-10,311.4000
2016-11-11,307.8000
2016-11-14,309.9000
2016-11-15,310.1000
2016-11-16,308.4000
2016-11-17,311.5000
2016-11-18,310.4000
2016-11-21,319.7000
2016-11-22,324.9000
2016-11-23,316.4000
2016-11-25,321.2600
2016-11-28,326.8200
2016-11-29,323.2000
2016-11-30,317.9200
2016-12-01,312.7000
2016-12-02,312.5000
2016-12-05,319.5000
2016-12-06,321.9000
2016-12-07,320.5000
2016-12-08,313.7000
2016-12-09,318.8000
2016-12-12,316.2000
2016-12-13,315.1000
2016-12-14,312.8000
2016-12-15,314.0000
2016-12-16,317.1000
2016-12-19,312.2000
2016-12-20,308.8000
2016-12-21,309.5000
2016-12-22,309.3000
2016-12-23,308.0000
2016-12-27,318.5600
2016-12-28,317.8400
2016-12-29,317.3200
2016-12-30,315.8600
2017-01-03,312.1000
2017-01-04,319.1000
2017-01-05,318.2000
2017-01-06,311.3000
2017-01-09,313.9000
2017-01-10,317.5000
2017-01-11,314.9000
2017-01-12,327.9000
2017-01-13,333.9000
2017-01-17,348.8000
2017-01-18,351.1000
2017-01-19,348.2000
2017-01-20,348.7000
2017-01-23,343.5000
2017-01-24,343.0000
2017-01-25,343.3000
2017-01-26,342.4000
2017-01-27,343.0000
2017-01-30,334.4000
2017-01-31,334.6000
2017-02-01,336.0000
2017-02-02,333.8000
2017-02-03,331.6000
2017-02-06,332.8000
2017-02-07,335.9000
2017-02-08,341.2000
2017-02-09,338.4000
2017-02-10,342.1000
2017-02-13,343.2000
2017-02-14,339.5000
2017-02-15,346.9000
2017-02-16,342.0000
2017-02-17,339.6000
2017-02-21,337.4000
2017-02-22,335.0000
2017-02-23,331.6800
2017-02-24,333.0600
2017-02-27,333.8000
2017-02-28,335.6400
2017-03-01,339.3000
2017-03-02,334.8000
2017-03-03,333.0000
2017-03-06,333.7000
2017-03-07,331.3000
2017-03-08,331.1000
2017-03-09,328.5000
2017-03-10,328.7000
2017-03-13,330.9000
2017-03-14,327.2000
2017-03-15,327.6000
2017-03-16,329.3000
2017-03-17,328.9000
2017-03-20,326.6000
2017-03-21,325.8000
2017-03-22,323.5000
2017-03-23,320.7000
2017-03-24,318.2000
2017-03-27,315.3000
2017-03-28,315.3000
2017-03-29,315.8000
2017-03-30,314.9000
2017-03-31,308.4000
2017-04-03,307.6000
2017-04-04,308.1000
2017-04-05,309.8000
2017-04-06,308.7000
2017-04-07,307.4000
2017-04-10,309.1000
2017-04-11,309.3000
2017-04-12,312.7000
2017-04-13,317.5000
2017-04-17,313.4000
2017-04-18,312.2000
2017-04-19,310.8000
2017-04-20,307.9000
2017-04-21,309.6000
2017-04-24,316.4000
2017-04-25,314.3400
2017-04-26,311.2400
2017-04-27,313.0800
2017-04-28,314.9800
2017-05-01,318.6000
2017-05-02,315.0000
2017-05-03,318.8000
2017-05-04,318.6000
2017-05-05,316.9000
2017-05-08,313.6000
2017-05-09,318.5000
2017-05-10,317.7000
2017-05-11,314.9000
2017-05-12,313.3000
2017-05-15,312.5000
2017-05-16,317.0000
2017-05-17,315.3000
2017-05-18,307.5000
2017-05-19,307.0000
2017-05-22,307.8000
2017-05-23,306.3000
2017-05-24,306.4000
2017-05-25,304.7000
2017-05-26,301.8000
2017-05-30,297.6000
2017-05-31,298.1000
2017-06-01,297.5000
2017-06-02,301.9000
2017-06-05,300.6000
2017-06-06,301.1000
2017-06-07,304.9000
2017-06-08,306.1000
2017-06-09,305.9000
2017-06-12,301.8000
2017-06-13,301.5000
2017-06-14,301.8000
2017-06-15,300.6000
2017-06-16,300.9000
2017-06-19,301.5000
2017-06-20,300.9000
2017-06-21,297.9000
2017-06-22,293.8000
2017-06-23,293.6000
2017-06-26,294.1000
2017-06-27,294.3600
2017-06-28,295.4000
2017-06-29,295.6000
2017-06-30,305.8400
2017-07-03,313.8000
2017-07-05,318.3000
2017-07-06,322.0000
2017-07-07,330.7000
2017-07-10,338.2000
2017-07-11,338.7000
2017-07-12,336.0000
2017-07-13,317.9000
2017-07-14,323.7000
2017-07-17,321.8000
2017-07-18,323.5000
2017-07-19,326.6000
2017-07-20,330.5000
2017-07-21,329.7000
2017-07-24,325.9000
2017-07-25,318.3000
2017-07-26,320.2200
2017-07-27,323.1400
2017-07-28,322.3800
2017-07-31,320.2800
2017-08-01,310.3000
2017-08-02,311.2000
2017-08-03,308.3000
2017-08-04,305.3000
2017-08-07,309.9000
2017-08-08,309.5000
2017-08-09,308.3000
2017-08-10,295.8000
2017-08-11,299.5000
2017-08-14,298.7000
2017-08-15,295.8000
2017-08-16,294.6000
2017-08-17,296.1000
2017-08-18,297.2000
2017-08-21,295.8000
2017-08-22,295.3000
2017-08-23,293.3000
2017-08-24,297.6000
2017-08-25,296.4000
2017-08-28,295.8400
2017-08-29,295.4000
2017-08-30,293.7200
2017-08-31,296.0600
2017-09-01,295.5000
2017-09-05,304.8000
2017-09-06,305.6000
2017-09-07,304.2000
2017-09-08,302.4000
2017-09-11,300.4000
2017-09-12,296.7000
2017-09-13,302.1000
2017-09-14,309.5000
2017-09-15,308.0000
2017-09-18,309.0000
2017-09-19,305.0000
2017-09-20,306.3000
2017-09-21,309.0000
2017-09-22,315.0000
2017-09-25,310.1000
2017-09-26,309.6600
2017-09-27,310.6000
2017-09-28,309.6200
2017-09-29,314.9400
2017-10-02,313.6000
2017-10-03,311.5000
2017-10-04,311.0000
2017-10-05,316.9000
2017-10-06,319.2000
2017-10-09,315.5000
2017-10-10,316.2000
2017-10-11,314.9000
2017-10-12,326.3000
2017-10-13,328.6000
2017-10-16,324.5000
2017-10-17,321.6000
2017-10-18,321.8000
2017-10-19,321.4000
2017-10-20,317.1000
2017-10-23,315.9000
2017-10-24,314.2000
2017-10-25,315.4000
2017-10-26,312.1000
2017-10-27,312.1000
2017-10-30,312.3000
2017-10-31,311.8000
2017-11-01,313.6000
2017-11-02,317.4000
2017-11-03,313.9000
2017-11-06,316.1000
2017-11-07,315.5000
2017-11-08,315.2000
2017-11-09,311.8000
2017-11-10,314.5000
2017-11-13,311.3000
2017-11-14,310.3000
2017-11-15,311.3000
2017-11-16,310.5000
2017-11-17,318.2000
2017-11-20,319.8000
2017-11-21,318.3000
2017-11-22,324.4000
2017-11-24,323.8000
2017-11-27,327.5400
2017-11-28,324.4200
2017-11-29,326.3800
2017-11-30,326.1000
2017-12-01,330.2000
2017-12-04,337.5000
2017-12-05,343.3000
2017-12-06,342.3000
2017-12-07,335.2000
2017-12-08,331.7000
2017-12-11,327.7000
2017-12-12,324.7000
2017-12-13,326.8000
2017-12-14,321.6000
2017-12-15,320.6000
2017-12-18,318.5000
2017-12-19,315.2000
2017-12-20,315.7000
2017-12-21,314.2000
2017-12-22,312.8000
2017-12-26,316.0400
2017-12-27,315.9200
2017-12-28,314.3800
2017-12-29,315.9600
2018-01-02,317.9000
2018-01-03,318.6000
2018-01-04,319.8000
2018-01-05,321.9000
2018-01-08,321.5000
2018-01-09,318.2000
2018-01-10,316.4000
2018-01-11,313.1000
2018-01-12,317.0000
2018-01-16,322.8000
2018-01-17,324.3000
2018-01-18,328.4000
2018-01-19,331.6000
2018-01-22,338.6000
2018-01-23,339.6000
2018-01-24,342.0000
2018-01-25,340.4000
2018-01-26,335.7000
2018-01-29,337.4000
2018-01-30,340.5000
2018-01-31,337.8000
2018-02-01,334.0000
2018-02-02,331.4000
2018-02-05,327.0000
2018-02-06,331.7000
2018-02-07,335.4000
2018-02-08,341.7000
2018-02-09,343.8000
2018-02-12,357.8000
2018-02-13,365.2000
2018-02-14,369.9000
2018-02-15,373.7000
2018-02-16,373.3000
2018-02-20,376.5000
2018-02-21,378.0000
2018-02-22,376.9000
2018-02-23,376.0600
2018-02-26,378.4400
2018-02-27,388.1200
2018-02-28,394.6000
2018-03-01,397.2000
2018-03-02,392.9000
2018-03-05,393.2000
2018-03-06,388.0000
2018-03-07,383.5000
2018-03-08,383.4000
2018-03-09,373.6000
2018-03-12,370.4000
2018-03-13,375.5000
2018-03-14,370.9000
2018-03-15,371.0000
2018-03-16,372.9000
2018-03-19,358.6000
2018-03-20,361.7000
2018-03-21,364.5000
2018-03-22,368.0000
2018-03-23,377.9000
2018-03-26,375.0000
2018-03-27,372.4000
2018-03-28,371.3000
2018-03-29,384.0000
2018-04-02,377.3000
2018-04-03,380.0000
2018-04-04,381.8000
2018-04-05,383.6000
2018-04-06,386.3000
2018-04-09,389.6000
2018-04-10,383.9000
2018-04-11,380.2000
2018-04-12,383.4000
2018-04-13,382.8000
2018-04-16,377.8000
2018-04-17,381.1000
2018-04-18,376.6000
2018-04-19,373.3000
2018-04-20,374.1000
2018-04-23,371.8000
2018-04-24,372.1000
2018-04-25,377.0600
2018-04-26,380.8400
2018-04-27,394.4600
2018-04-30,393.4600
2018-05-01,404.4000
2018-05-02,400.7000
2018-05-03,398.6000
2018-05-04,393.7000
2018-05-07,382.5000
2018-05-08,385.9000
2018-05-09,385.8000
2018-05-10,386.1000
2018-05-11,378.6000
2018-05-14,387.6000
2018-05-15,382.3000
2018-05-16,376.6000
2018-05-17,375.1000
2018-05-18,376.3000
2018-05-21,379.1000
2018-05-22,377.5000
2018-05-23,380.7000
2018-05-24,377.3000
2018-05-25,380.3000
2018-05-29,380.2000
2018-05-30,376.9000
2018-05-31,375.3000
2018-06-01,374.2000
2018-06-04,368.9000
2018-06-05,367.3000
2018-06-06,365.0000
2018-06-07,358.4000
2018-06-08,357.8000
2018-06-11,351.2000
2018-06-12,353.5000
2018-06-13,347.7000
2018-06-14,343.2000
2018-06-15,338.9000
2018-06-18,335.5000
2018-06-19,334.5000
2018-06-20,333.2000
2018-06-21,331.8000
2018-06-22,339.1000
2018-06-25,332.9000
2018-06-26,333.5200
2018-06-27,333.2600
2018-06-28,330.9800
2018-06-29,331.3600
2018-07-02,328.0000
2018-07-03,326.3000
2018-07-05,326.4000
2018-07-06,338.1000
2018-07-09,329.9000
2018-07-10,332.2000
2018-07-11,330.5000
2018-07-12,330.9000
2018-07-13,326.0000
2018-07-16,329.1000
2018-07-17,329.1000
